Attribute,Description,Valid Values,DependsOn,Required,Source,Parent,Properties,DependsOn Component,Validation Rules,.ID,.Type,.Module,.Root,.SubOf,.Range,.Cardinality,.EditorNote
Viably frozen,"","","",FALSE,"",specimenPreparationMethod,,"","",Viably_Frozen,Class,Biosample,Specimen_State,Specimen_State,"","",""
